[2020-06-01 14:18:42] main.ERROR: Error: Application is not installed yet.  [] []
[2020-06-01 16:53:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"}} []
[2020-06-01 16:53:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"}} []
[2020-06-01 16:53:57] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["VERTEX"],"mode":"matchingTag"}} []
[2020-06-01 16:53:58] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
[2020-06-01 16:53:59] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://localhost/magento2MagedUni/setup/index.php/install/start","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"}} []
